TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     30.23
1970  1 15   1.00000     30.41
1970  1 22   1.00000     30.02
1970  1 22   1.00000
