TOTAL FLOW
REFL=0.0        FAC=1.0
YEAR MN DY      HOUR DISCHARGE  INFLOW HYDROGRAPH AT UPSTREAM END
1970  1  8   1.00000     32.96
1970  1 15   1.00000     33.51
1970  1 22   1.00000     31.73
1970  1 22   1.00000
